ref,brand,kind,source,value_usd,confidence,ts
SWCW085,Grand Seiko,MARK,engine_median,559.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW086,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW087,Grand Seiko,MARK,engine_median,134.45,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW100J,Grand Seiko,MARK,engine_median,111.07,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW108,Grand Seiko,MARK,engine_median,26.31,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW114J,Grand Seiko,MARK,engine_median,30.4,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW117,Grand Seiko,MARK,engine_median,431.19,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW121,Grand Seiko,MARK,engine_median,81.25,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW124,Grand Seiko,MARK,engine_median,90.02,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW126,Grand Seiko,MARK,engine_median,83.6,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW131,Grand Seiko,MARK,engine_median,81.25,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW134,Grand Seiko,MARK,engine_median,91.78,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW135,Grand Seiko,MARK,engine_median,88.27,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW136,Grand Seiko,MARK,engine_median,93.53,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW138,Grand Seiko,MARK,engine_median,93.53,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW145,Grand Seiko,MARK,engine_median,520.68,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW161,Grand Seiko,MARK,engine_median,142.63,DERIVED,2026-08-13T12:05:36.604874+00:00
SWCW162,Grand Seiko,MARK,engine_median,675.51,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDB057J,Grand Seiko,MARK,engine_median,16.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDB071J,Grand Seiko,MARK,engine_median,16.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDF023J,Grand Seiko,MARK,engine_median,22.79,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDH055,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDJ002,Grand Seiko,MARK,engine_median,15.78,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDL117J,Grand Seiko,MARK,engine_median,16.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDL130,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDL147J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDL155J,Grand Seiko,MARK,engine_median,21.63,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDQ003J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDQ004J,Grand Seiko,MARK,engine_median,12.86,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDT001,Grand Seiko,MARK,engine_median,22.22,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDT007,Grand Seiko,MARK,engine_median,16.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDT020,Grand Seiko,MARK,engine_median,58.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDX099J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDX137J,Grand Seiko,MARK,engine_median,18.13,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDX149,Grand Seiko,MARK,engine_median,144.98,DERIVED,2026-08-13T12:05:36.604874+00:00
SWDZ043,Grand Seiko,MARK,engine_median,122.76,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA025J,Grand Seiko,MARK,engine_median,18.13,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA029J,Grand Seiko,MARK,engine_median,21.63,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA030J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA035J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA037J,Grand Seiko,MARK,engine_median,23.38,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA044J,Grand Seiko,MARK,engine_median,43.25,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA085J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA123,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA125J,Grand Seiko,MARK,engine_median,26.31,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA133,Grand Seiko,MARK,engine_median,64.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA143J,Grand Seiko,MARK,engine_median,123.35,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA148J,Grand Seiko,MARK,engine_median,142.63,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA149J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA153J,Grand Seiko,MARK,engine_median,113.4,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA159J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA161J,Grand Seiko,MARK,engine_median,99.38,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA165,Grand Seiko,MARK,engine_median,76.78,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA165,Grand Seiko,MARK,engine_median,137.79,DERIVED,2026-08-16T06:20:51.808998+00:00
SWFA169J,Grand Seiko,MARK,engine_median,18.13,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA171J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA172J,Grand Seiko,MARK,engine_median,40.92,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA195,Grand Seiko,MARK,engine_median,64.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA196,Grand Seiko,MARK,engine_median,103.47,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA198,Grand Seiko,MARK,engine_median,135.04,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA202,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA208,Grand Seiko,MARK,engine_median,25.72,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFA212,Grand Seiko,MARK,engine_median,22.79,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH001J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH006J,Grand Seiko,MARK,engine_median,29.82,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH015J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH017J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH019,Grand Seiko,MARK,engine_median,338.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH023J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH024J,Grand Seiko,MARK,engine_median,28.64,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH033J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH037J,Grand Seiko,MARK,engine_median,134.45,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH038J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH043J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH044J,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH049J,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH050J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH051,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH061J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH063J,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH066,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH069,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH072J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH083J,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH088,Grand Seiko,MARK,engine_median,58.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH112J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH114J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH119J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH126,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH128,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH134,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH136,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH137,Grand Seiko,MARK,engine_median,18.13,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFH148,Grand Seiko,MARK,engine_median,113.4,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFJ003J,Grand Seiko,MARK,engine_median,25.72,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFJ007J,Grand Seiko,MARK,engine_median,24.55,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFT008J,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFT011,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFT013J,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SWFZ029,Grand Seiko,MARK,engine_median,21.05,DERIVED,2026-08-13T12:05:36.604874+00:00
SWPX008J,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SWQQ005,Grand Seiko,MARK,engine_median,40.92,DERIVED,2026-08-13T12:05:36.604874+00:00
SWQQ006,Grand Seiko,MARK,engine_median,40.92,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC015,Grand Seiko,MARK,engine_median,45.01,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC017,Grand Seiko,MARK,engine_median,35.07,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC023,Grand Seiko,MARK,engine_median,77.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC027,Grand Seiko,MARK,engine_median,36.24,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC035,Grand Seiko,MARK,engine_median,48.52,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEC040,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEL014,Grand Seiko,MARK,engine_median,52.02,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER017,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER034,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER035,Grand Seiko,MARK,engine_median,51.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER045,Grand Seiko,MARK,engine_median,54.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER048,Grand Seiko,MARK,engine_median,18.7,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER050,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER054,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER055,Grand Seiko,MARK,engine_median,90.02,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER056,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER057,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER063,Grand Seiko,MARK,engine_median,43.25,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER066,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER067,Grand Seiko,MARK,engine_median,191.15,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER068,Grand Seiko,MARK,engine_median,102.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER070,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER071,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER072,Grand Seiko,MARK,engine_median,203.43,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER075,Grand Seiko,MARK,engine_median,34.49,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER085,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER086,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER087,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER088,Grand Seiko,MARK,engine_median,216.29,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER092,Grand Seiko,MARK,engine_median,115.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER094,Grand Seiko,MARK,engine_median,46.77,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER099,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER108,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER109,Grand Seiko,MARK,engine_median,113.4,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER110,Grand Seiko,MARK,engine_median,19.87,DERIVED,2026-08-13T12:05:36.604874+00:00
SZER118,Grand Seiko,MARK,engine_median,17.54,DERIVED,2026-08-13T12:05:36.604874+00:00
SZET003,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEV009,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEV011,Grand Seiko,MARK,engine_median,19.87,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEV014,Grand Seiko,MARK,engine_median,33.91,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEV017,Grand Seiko,MARK,engine_median,249.61,DERIVED,2026-08-13T12:05:36.604874+00:00
SZEZ001,Grand Seiko,MARK,engine_median,39.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZFG002,Grand Seiko,MARK,engine_median,61.97,DERIVED,2026-08-13T12:05:36.604874+00:00
SZGM002,Grand Seiko,MARK,engine_median,206.94,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ169,Grand Seiko,MARK,engine_median,20.46,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ181,Grand Seiko,MARK,engine_median,42.09,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ183,Grand Seiko,MARK,engine_median,54.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ185,Grand Seiko,MARK,engine_median,34.49,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ187,Grand Seiko,MARK,engine_median,45.01,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ188,Grand Seiko,MARK,engine_median,166.6,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ191,Grand Seiko,MARK,engine_median,25.72,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ192,Grand Seiko,MARK,engine_median,38.0,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ200,Grand Seiko,MARK,engine_median,55.53,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ202,Grand Seiko,MARK,engine_median,72.48,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ203,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ206,Grand Seiko,MARK,engine_median,48.52,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ215,Grand Seiko,MARK,engine_median,50.28,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ228,Grand Seiko,MARK,engine_median,54.37,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ234,Grand Seiko,MARK,engine_median,48.52,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ235,Grand Seiko,MARK,engine_median,52.61,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ240,Grand Seiko,MARK,engine_median,75.41,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ241,Grand Seiko,MARK,engine_median,59.05,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ242,Grand Seiko,MARK,engine_median,68.98,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ246,Grand Seiko,MARK,engine_median,64.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ250,Grand Seiko,MARK,engine_median,63.14,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ251,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ262,Grand Seiko,MARK,engine_median,19.87,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ267,Grand Seiko,MARK,engine_median,67.81,DERIVED,2026-08-13T12:05:36.604874+00:00
SZLJ271,Grand Seiko,MARK,engine_median,43.25,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH019,Grand Seiko,MARK,engine_median,102.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH021,Grand Seiko,MARK,engine_median,127.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH022,Grand Seiko,MARK,engine_median,57.29,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH029,Grand Seiko,MARK,engine_median,88.85,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH030,Grand Seiko,MARK,engine_median,121.59,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH031,Grand Seiko,MARK,engine_median,68.98,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPH033,Grand Seiko,MARK,engine_median,68.98,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW083,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW085,Grand Seiko,MARK,engine_median,126.27,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW088,Grand Seiko,MARK,engine_median,145.56,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW090,Grand Seiko,MARK,engine_median,64.89,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW093,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW096,Grand Seiko,MARK,engine_median,50.86,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW105,Grand Seiko,MARK,engine_median,70.74,DERIVED,2026-08-13T12:05:36.604874+00:00
SZPW106,Grand Seiko,MARK,engine_median,17.54,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV011,Grand Seiko,MARK,engine_median,77.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV012,Grand Seiko,MARK,engine_median,77.16,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV013,Grand Seiko,MARK,engine_median,48.52,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV016,Grand Seiko,MARK,engine_median,19.87,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV022,Grand Seiko,MARK,engine_median,140.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV030,Grand Seiko,MARK,engine_median,68.98,DERIVED,2026-08-13T12:05:36.604874+00:00
SZQV033,Grand Seiko,MARK,engine_median,52.02,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSB017J,Grand Seiko,MARK,engine_median,173.04,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSB018J,Grand Seiko,MARK,engine_median,173.04,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSB024,Grand Seiko,MARK,engine_median,165.44,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSB030,Grand Seiko,MARK,engine_median,260.14,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSB033,Grand Seiko,MARK,engine_median,157.84,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF002,Grand Seiko,MARK,engine_median,145.56,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF006,Grand Seiko,MARK,engine_median,138.54,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF007,Grand Seiko,MARK,engine_median,115.75,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF008,Grand Seiko,MARK,engine_median,115.75,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF009,Grand Seiko,MARK,engine_median,115.75,DERIVED,2026-08-13T12:05:36.604874+00:00
SZSF010,Grand Seiko,MARK,engine_median,118.67,DERIVED,2026-08-13T12:05:36.604874+00:00
SZTR007,Grand Seiko,MARK,engine_median,64.3,DERIVED,2026-08-13T12:05:36.604874+00:00
SZTR012,Grand Seiko,MARK,engine_median,29.23,DERIVED,2026-08-13T12:05:36.604874+00:00
SZTR014,Grand Seiko,MARK,engine_median,279.43,DERIVED,2026-08-13T12:05:36.604874+00:00
TRANSAMGG,Franck Muller,MSRP,watchbase,7200.0,VERIFIED,2026-08-13T12:05:36+00:00
U10340,Breitling,MARK,manual_check,4714.0,VERIFIED,2026-08-09
U10380101A1U1,Breitling,MARK,engine_median,4170.98,DERIVED,2026-08-13T12:05:36.604874+00:00
U17327211A1U1,Breitling,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
U17356,Breitling,MARK,manual_check,8113.0,VERIFIED,2026-08-09
U17356531L1P1,Breitling,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
U17356531L1U1,Breitling,MARK,engine_median,14740.5,DERIVED,2026-08-13T12:05:36.604874+00:00
U17375,Breitling,MARK,manual_check,4737.0,VERIFIED,2026-08-09
U77310,Breitling,MARK,manual_check,4446.0,VERIFIED,2026-08-09
U77310591A1U1,Breitling,MARK,engine_median,4728.6,DERIVED,2026-08-13T12:05:36.604874+00:00
UB0134101B1U1,Breitling,MARK,engine_median,13857.0,DERIVED,2026-08-13T12:05:36.604874+00:00
UB0136,Breitling,MARK,manual_check,7695.0,VERIFIED,2026-08-09
UB01391A1B1P1,,MARK,engine_median,7014.9,DERIVED,2026-08-13T12:05:36.604874+00:00
V13317101B1X1,Breitling,MARK,engine_median,2630.59,DERIVED,2026-08-13T12:05:36.604874+00:00
V13375101C1X1,Breitling,MARK,engine_median,2842.69,DERIVED,2026-08-13T12:05:36.604874+00:00
V13375101C1X2,Breitling,MARK,engine_median,6696.0,DERIVED,2026-08-13T12:05:36.604874+00:00
V323952A1L1X2,Breitling,MARK,engine_median,3346.33,DERIVED,2026-08-13T12:05:36.604874+00:00
V45SCDTMCBLCAMO,Franck Muller,MSRP,watchbase,12000.0,VERIFIED,2026-08-13T12:05:36+00:00
V45SCDTMCTTCAMO,Franck Muller,MSRP,watchbase,12000.0,VERIFIED,2026-08-13T12:05:36+00:00
V45SCDTYACHTING5NBL,Franck Muller,MSRP,watchbase,24760.0,VERIFIED,2026-08-13T12:05:36+00:00
W1000653,,MARK,engine_median,1286.07,DERIVED,2026-08-13T12:05:36.604874+00:00
W1002154,,MARK,engine_median,1461.44,DERIVED,2026-08-13T12:05:36.604874+00:00
W1002653,Cartier,MARK,engine_median,2396.76,DERIVED,2026-08-13T12:05:36.604874+00:00
W1002753,,MARK,engine_median,2630.59,DERIVED,2026-08-13T12:05:36.604874+00:00
W1003053,,MARK,engine_median,2162.93,DERIVED,2026-08-13T12:05:36.604874+00:00
W1003153,Cartier,MARK,engine_median,2442.37,DERIVED,2026-08-13T12:05:36.604874+00:00
W1003154,Cartier,MARK,engine_median,2674.82,DERIVED,2026-08-13T12:05:36.604874+00:00
W1005554,Cartier,MARK,engine_median,2721.17,DERIVED,2026-08-13T12:05:36.604874+00:00
W1005654,,MARK,engine_median,3215.16,DERIVED,2026-08-13T12:05:36.604874+00:00
W1006554,,MARK,engine_median,1227.61,DERIVED,2026-08-13T12:05:36.604874+00:00
W1007065,,MARK,engine_median,1461.44,DERIVED,2026-08-13T12:05:36.604874+00:00
W1008095,,MARK,engine_median,7950.22,DERIVED,2026-08-13T12:05:36.604874+00:00
W1008254,,MARK,engine_median,2864.42,DERIVED,2026-08-13T12:05:36.604874+00:00
W1008354,Cartier,MARK,engine_median,2609.65,DERIVED,2026-08-13T12:05:36.604874+00:00
W1008354,Cartier,MARK,engine_median,2618.86,DERIVED,2026-08-16T10:01:25.617322+00:00
W1009754,,MARK,engine_median,1227.61,DERIVED,2026-08-13T12:05:36.604874+00:00
W1009854,,MARK,engine_median,1286.07,DERIVED,2026-08-13T12:05:36.604874+00:00
W1009954,,MARK,engine_median,1052.24,DERIVED,2026-08-13T12:05:36.604874+00:00
W1010844,,MARK,engine_median,2104.47,DERIVED,2026-08-13T12:05:36.604874+00:00
W1011455,,MARK,engine_median,1461.44,DERIVED,2026-08-13T12:05:36.604874+00:00
W1011554,,MARK,engine_median,1227.61,DERIVED,2026-08-13T12:05:36.604874+00:00
W1013654,Cartier,MARK,engine_median,2665.42,DERIVED,2026-08-13T12:05:36.604874+00:00
W1013754,Cartier,MARK,engine_median,3613.36,DERIVED,2026-08-13T12:05:36.604874+00:00
W1013954,,MARK,engine_median,2630.59,DERIVED,2026-08-13T12:05:36.604874+00:00
W1014054,,MARK,engine_median,1849.39,DERIVED,2026-08-13T12:05:36.604874+00:00
W1014154,Cartier,MARK,engine_median,3055.75,DERIVED,2026-08-13T12:05:36.604874+00:00
W1014354,Cartier,MARK,engine_median,2206.56,DERIVED,2026-08-14T21:47:56.498486+00:00
W1014945,,MARK,engine_median,1695.27,DERIVED,2026-08-13T12:05:36.604874+00:00
W1016055,,MARK,engine_median,6914.93,DERIVED,2026-08-21T21:45:15.687735+00:00
W1016230,Cartier,MARK,engine_median,2776.93,DERIVED,2026-08-13T12:05:36.604874+00:00
W1016830,Cartier,MARK,engine_median,3858.2,DERIVED,2026-08-13T12:05:36.604874+00:00
W1506051,Cartier,MARK,engine_median,8810.36,DERIVED,2026-08-13T12:05:36.604874+00:00
W1509551,Cartier,MARK,engine_median,19516.62,DERIVED,2026-08-13T12:05:36.604874+00:00
W1509751,,MARK,engine_median,10522.35,DERIVED,2026-08-13T12:05:36.604874+00:00
W1510956,Cartier,MARK,engine_median,7137.51,DERIVED,2026-08-13T12:05:36.604874+00:00
W1511556,,MARK,engine_median,3799.74,DERIVED,2026-08-13T12:05:36.604874+00:00
W1516856,Cartier,MARK,engine_median,8651.71,DERIVED,2026-08-13T12:05:36.604874+00:00
W1516856,Cartier,MARK,engine_median,8476.34,DERIVED,2026-08-13T22:07:35.994213+00:00
W1516856,Cartier,MARK,engine_median,8651.71,DERIVED,2026-08-16T21:41:16.998484+00:00
