ref,mark_usd,mark_source,confidence,n_sources,spread_pct,as_of,msrp_usd
SSVW219J,249.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW221J,191.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW227J,44.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW229J,47.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW230J,267.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW233,159.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW234,45.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW236J,35.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVW237J,65.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVX019J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVX069J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVX092J,114.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVY110J,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSVY133,166.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA001J,95.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA004J,77.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA011J,53.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA012J,147.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA014J,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA016J,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA017J,32.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWA018,147.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWG001,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSWG002,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SSXV021,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STA0040,4135.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0041,3078.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0042,2746.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0043,3229.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0051,3483.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0052,3619.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0053,4257.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0065,3242.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0067,4581.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0071,3160.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0072,3469.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0074,3937.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0106,3817.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0107,3516.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0109,3268.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0129,3515.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STA0135,3198.0,manual_check,VERIFIED,1,0.0,2026-08-09,
STBC007,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBC015,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBF001J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBF003J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBF013,33.91,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBF019,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBF023,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBQ003,85.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBQ005,85.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBR003J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBR013,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBR023,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STBR026,44.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF013J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF014,46.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF022,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF025J,28.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF027J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF029,26.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF043J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF047J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF053J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF059J,63.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF065J,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF067,824.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF071,1269.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF075J,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF083J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF089J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF099,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF110J,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF253J,35.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF259J,126.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF265,1633.28,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF265J,1652.57,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF267,1752.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF267J,2111.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF273,2239.99,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF274,3509.42,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF274J,3493.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF275,2118.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF275J,2111.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF277,1066.11,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF277J,2701.32,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF279,3684.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF279J,3691.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF285,2258.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF286,3157.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF303,5144.26,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF313J,115.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF317J,25.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF329J,52.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF336J,29.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF339J,103.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF345,4947.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF345J,83.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF347J,4851.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF349J,4851.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF355J,21.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF359,2080.0,manual_check,VERIFIED,2,16.2,2026-08-09,
STGF371,2311.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF373,2052.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF374,3894.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF374J,3901.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF375,2947.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF375J,2952.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF379,4947.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF379J,4956.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF381,2473.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF381J,2478.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF383,4157.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF385,5673.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF385G,3954.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF387,3906.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGF389,3906.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK007,3849.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK009,3585.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK009G,96.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK011G,103.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK013,7434.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK015,4267.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK019,7621.34,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK021,6274.71,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK023,5766.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK031,6138.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGK033,6138.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STGS007,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR018J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR025,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR031J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR053G,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR058,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR060,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR062,21.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR065,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPR076,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS013,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS017J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS023,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS027,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS029,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS031,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS043,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS060,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPS074,83.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPT024,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPT037,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX011,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX013,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX014,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX016,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX023J,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX031J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX041J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX047J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX069,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX093,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX096,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX099J,22.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX103,29.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX104,56.12,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STPX105,57.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STQK011J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STRS001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STTB036,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STXD002J,91.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STXD004J,130.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STXD007,75.99,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
STXD011,144.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR394,348.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR579,488.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR581,478.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR582,525.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR595,739.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR597,739.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR604,488.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR605,739.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR607,739.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR608,813.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR618,1069.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR620,1069.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SUR622,2743.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAB003,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAE001,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAE007,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAE101J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAF001,28.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAG101J,32.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAS007,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAX001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVAZ001J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVBR001J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVBR005J,47.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SVBR007,52.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCP001,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCP003,26.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCP007J,92.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCP009J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ021,114.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ024J,43.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ031J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ047,518.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ051J,67.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCQ091J,47.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW001,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW008J,254.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW009,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW013,79.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW020,330.28,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW026,22.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW031,279.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW036,126.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW037,91.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW038,93.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW040,101.71,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW043,114.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW045,114.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW056,130.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW060,151.99,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW063,125.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW071,40.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW073,46.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW074,249.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW079,92.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW082,118.08,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW083,58.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW085,559.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW086,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW087,134.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW100J,111.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW108,26.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW114J,30.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW117,431.19,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW121,81.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW124,90.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW126,83.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW131,81.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW134,91.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW135,88.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW136,93.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW138,93.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW145,518.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW161,142.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWCW162,675.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDB057J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDB071J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDF023J,22.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDH055,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDJ002,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDL117J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDL130,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDL147J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDL155J,21.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDQ003J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDQ004J,12.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDT001,22.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDT007,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDT020,58.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDX099J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDX137J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDX149,144.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWDZ043,122.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA025J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA029J,21.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA030J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA035J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA037J,23.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA044J,43.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA085J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA123,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA125J,26.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA133,64.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA143J,123.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA148J,142.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA149J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA153J,113.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA159J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA161J,99.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA165,137.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA169J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA171J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA172J,40.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA195,64.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA196,103.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA198,135.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA202,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA208,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFA212,22.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH001J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH006J,29.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH015J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH017J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
