ref,engine_mark_usd,confidence_0_100,n_obs,sold_share,dispersion_pct,newest_days,method,as_of
131.15.29.20.99.001,13578.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.18.29.20.60.001,11904.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.18.36.20.61.001,12648.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.25.60.02.001,5394.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.25.60.05.001,2338.3,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.25.60.05.002,5859.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.25.60.55.001,6789.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.25.60.63.001,6231.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.28.60.05.001,6231.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.28.60.05.002,6231.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.28.60.52.001,6789.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.28.60.55.001,7068.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.02.002,10416.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.05.002,10788.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.52.001,11625.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.52.002,11625.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.53.001,13299.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.53.002,13671.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.55.001,11904.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.55.002,11904.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.29.20.58.001,11625.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.34.20.63.001,13578.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.36.60.02.001,6696.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.36.60.02.002,6882.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.39.20.02.001,12090.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
131.20.39.20.08.001,11718.0,40,1,0.0,0.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
